Provider ID,Service Category,Location (City - Subarea),"Coordinates (X, Y)",Rating,Experience,Click Count,Review Count
2514,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",4.9,3 years,120,46
2515,Housekeeping / Cleaning,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.5,10 years,278,87
2516,Pest Control,Annaba - El Hadjar,"(36.862, 7.76)",4.1,2 years,173,60
2517,Plastering & Tiling,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,4 years,259,74
2518,Electrical Services,Chlef - Tacheta,"(36.153, 1.333)",3.6,1 years,184,56
2519,Electrical Services,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.4,10 years,286,107
2520,Housekeeping / Cleaning,Skikda - La Cloche,"(36.866, 6.906)",3.8,6 years,190,51
2521,Painting & Renovation,Adrar - Timimoun,"(27.46, 0.286)",4.8,1 years,247,36
2522,Plastering & Tiling,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.7,8 years,245,85
2523,Plastering & Tiling,Skikda - La Cloche,"(36.866, 6.906)",4.9,6 years,278,68
2524,Babysitting & Childcare,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.7,6 years,206,65
2525,Home Appliance Repair,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.9,5 years,208,55
2526,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",4.5,4 years,165,50
2527,Tailoring & Alteration,Skikda - La Cloche,"(36.866, 6.906)",4.7,5 years,145,46
2528,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.7,5 years,133,70
2529,Painting & Renovation,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,10 years,262,101
2530,Carpentry,Blida - Chrea,"(36.482, 2.831)",4.3,7 years,193,66
2531,Plastering & Tiling,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.4,2 years,109,34
2532,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.5,5 years,208,49
2533,Tutoring & Educational,Skikda - La Cloche,"(36.866, 6.906)",3.6,3 years,168,50
2534,Personal Care (Home Services),Setif - Belkhir,"(36.185, 5.404)",4.6,4 years,188,35
2535,Event Planning,Biskra - El Hassi,"(34.85, 5.72)",4.8,1 years,110,41
2536,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,9 years,201,67
2537,Event Planning,Batna - Aïn Touta,"(35.552, 5.804)",4.8,3 years,235,48
2538,Housekeeping / Cleaning,Skikda - La Cloche,"(36.866, 6.906)",4.7,9 years,257,95
2539,Plumbing,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,5 years,257,85
2540,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",3.8,10 years,284,100
2541,Painting & Renovation,Blida - Chrea,"(36.482, 2.831)",4.3,10 years,331,108
2542,Auto Repair,Setif - Belkhir,"(36.185, 5.404)",4.3,10 years,194,80
2543,Event Planning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.3,10 years,191,109
2544,Babysitting & Childcare,Oran - El Hassi,"(35.72, -0.63)",4.3,3 years,113,43
2545,Auto Repair,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,3 years,119,58
2546,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",3.5,4 years,185,57
2547,Pest Control,Illizi - Djanet,"(26.269, 9.484)",4.4,1 years,175,30
2548,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.5,4 years,112,64
2549,Tutoring & Educational,El Oued - Guemar,"(33.133, 6.9)",3.6,2 years,151,36
2550,Personal Care (Home Services),M'sila - Ksar El Hirane,"(35.45, 4.52)",4.5,2 years,249,38
2551,Pest Control,Biskra - El Hassi,"(34.85, 5.72)",4.9,5 years,212,44
2552,Event Planning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.9,4 years,136,46
2553,Babysitting & Childcare,Annaba - El Hadjar,"(36.862, 7.76)",4.8,2 years,165,73
2554,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",4.0,5 years,163,77
2555,Painting & Renovation,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.2,6 years,242,78
2556,Pest Control,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.2,2 years,147,62
2557,Event Planning,Bejaia - Tizi Rached,"(36.761, 5.748)",4.1,10 years,324,88
2558,Event Planning,Setif - Belkhir,"(36.185, 5.404)",4.4,7 years,182,55
2559,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",3.9,5 years,218,74
2560,Tailoring & Alteration,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.3,6 years,270,79
2561,Home Appliance Repair,Constantine - Ziadia,"(36.365, 6.613)",4.7,2 years,231,44
2562,Personal Care (Home Services),Skikda - La Cloche,"(36.866, 6.906)",3.5,3 years,109,43
2563,Personal Care (Home Services),Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,3 years,144,64
2564,Home Appliance Repair,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.3,10 years,289,77
2565,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",4.3,3 years,166,49
2566,Electrical Services,Oran - El Hassi,"(35.72, -0.63)",4.1,10 years,268,94
2567,Plumbing,Batna - Aïn Touta,"(35.552, 5.804)",4.0,4 years,162,49
2568,Tutoring & Educational,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.8,5 years,127,73
2569,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",4.8,2 years,129,31
2570,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",4.5,7 years,191,66
2571,Personal Care (Home Services),Annaba - El Hadjar,"(36.862, 7.76)",3.7,1 years,193,32
2572,Pest Control,Batna - Aïn Touta,"(35.552, 5.804)",3.9,5 years,140,38
2573,Plumbing,Illizi - Djanet,"(26.269, 9.484)",4.5,5 years,237,42
2574,Electrical Services,Chlef - Tacheta,"(36.153, 1.333)",3.7,7 years,168,96
2575,Pest Control,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.3,8 years,209,71
2576,Housekeeping / Cleaning,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.1,1 years,198,44
2577,Personal Care (Home Services),Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,4 years,206,74
2578,Home Appliance Repair,Biskra - El Hassi,"(34.85, 5.72)",5.0,7 years,257,69
2579,Babysitting & Childcare,Blida - Chrea,"(36.482, 2.831)",4.6,8 years,270,81
2580,Plumbing,Oran - El Hassi,"(35.72, -0.63)",3.6,1 years,94,63
2581,Tutoring & Educational,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.3,10 years,311,69
2582,Plastering & Tiling,Ghardaia - M'zab Valley,"(32.485, 3.666)",5.0,3 years,114,80
2583,Plumbing,Constantine - Ziadia,"(36.365, 6.613)",4.4,1 years,96,60
2584,Tailoring & Alteration,Adrar - Timimoun,"(27.46, 0.286)",3.6,7 years,174,92
2585,Tailoring & Alteration,Chlef - Tacheta,"(36.153, 1.333)",4.8,10 years,306,79
2586,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",4.7,7 years,292,89
2587,Tutoring & Educational,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.9,8 years,201,53
2588,Painting & Renovation,Blida - Chrea,"(36.482, 2.831)",4.1,10 years,294,95
2589,Painting & Renovation,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.6,5 years,147,41
2590,Carpentry,Annaba - El Hadjar,"(36.862, 7.76)",4.6,5 years,179,42
2591,Pest Control,M'sila - Ksar El Hirane,"(35.45, 4.52)",5.0,3 years,177,69
2592,Carpentry,Medea - Bordj Menaiel,"(36.267, 2.741)",4.1,9 years,180,87
2593,Housekeeping / Cleaning,Batna - Aïn Touta,"(35.552, 5.804)",3.9,3 years,162,33
2594,Event Planning,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.7,2 years,95,68
2595,Carpentry,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,1 years,155,33
2596,Tailoring & Alteration,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.4,1 years,148,32
2597,Painting & Renovation,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,1 years,159,44
2598,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.3,4 years,216,68
2599,Plumbing,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.5,5 years,176,61
2600,Tutoring & Educational,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,4 years,181,47
2601,Electrical Services,Oran - El Hassi,"(35.72, -0.63)",4.5,10 years,197,95
2602,Tailoring & Alteration,Oran - El Hassi,"(35.72, -0.63)",4.7,6 years,155,62
2603,Pest Control,Skikda - La Cloche,"(36.866, 6.906)",4.3,1 years,173,55
2604,Plastering & Tiling,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.2,1 years,120,46
2605,Painting & Renovation,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,5 years,123,39
2606,Auto Repair,Oran - El Hassi,"(35.72, -0.63)",4.4,2 years,185,57
2607,Tutoring & Educational,Illizi - Djanet,"(26.269, 9.484)",4.4,1 years,131,38
2608,Housekeeping / Cleaning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,8 years,249,69
2609,Babysitting & Childcare,Setif - Belkhir,"(36.185, 5.404)",4.6,8 years,257,57
2610,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",3.8,6 years,190,83
2611,Carpentry,Chlef - Tacheta,"(36.153, 1.333)",4.1,3 years,140,66
2612,Plumbing,Illizi - Djanet,"(26.269, 9.484)",4.2,5 years,200,54
2613,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.5,7 years,276,69
2614,Housekeeping / Cleaning,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.9,7 years,152,71
2615,Plastering & Tiling,Bejaia - Tizi Rached,"(36.761, 5.748)",4.6,7 years,192,66
2616,Babysitting & Childcare,Adrar - Timimoun,"(27.46, 0.286)",4.1,4 years,158,54
2617,Auto Repair,Skikda - La Cloche,"(36.866, 6.906)",5.0,5 years,137,81
2618,Auto Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.5,1 years,214,39
2619,Plastering & Tiling,Tiaret - Merine,"(35.371, 1.315)",4.8,10 years,195,77
2620,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",4.6,2 years,167,51
2621,Tutoring & Educational,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.7,4 years,281,73
2622,Housekeeping / Cleaning,Bejaia - Tizi Rached,"(36.761, 5.748)",3.6,2 years,162,61
2623,Painting & Renovation,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.9,8 years,265,79
2624,Home Appliance Repair,Batna - Aïn Touta,"(35.552, 5.804)",3.6,1 years,117,24
2625,Home Appliance Repair,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,5 years,245,53
2626,Home Appliance Repair,Batna - Aïn Touta,"(35.552, 5.804)",4.4,1 years,239,38
2627,Plumbing,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.5,9 years,273,84
2628,Carpentry,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.2,8 years,306,85
2629,Babysitting & Childcare,Oran - El Hassi,"(35.72, -0.63)",4.3,9 years,223,59
2630,Painting & Renovation,Medea - Bordj Menaiel,"(36.267, 2.741)",3.7,9 years,262,65
2631,Plumbing,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.4,2 years,158,41
2632,Plastering & Tiling,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.2,5 years,166,64
2633,Plumbing,Annaba - El Hadjar,"(36.862, 7.76)",4.5,1 years,128,30
2634,Electrical Services,Tiaret - Merine,"(35.371, 1.315)",4.5,2 years,121,44
2635,Tailoring & Alteration,Chlef - Tacheta,"(36.153, 1.333)",3.9,5 years,281,79
2636,Tailoring & Alteration,Biskra - El Hassi,"(34.85, 5.72)",4.5,9 years,252,83
2637,Personal Care (Home Services),Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.7,8 years,214,74
2638,Carpentry,El Oued - Guemar,"(33.133, 6.9)",4.7,9 years,168,62
2639,Housekeeping / Cleaning,Skikda - La Cloche,"(36.866, 6.906)",4.5,8 years,246,96
2640,Event Planning,Bejaia - Tizi Rached,"(36.761, 5.748)",4.1,10 years,313,110
2641,Carpentry,Tiaret - Merine,"(35.371, 1.315)",4.4,4 years,214,73
2642,Carpentry,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",5.0,5 years,258,61
2643,Auto Repair,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,8 years,287,91
2644,Plumbing,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,9 years,274,76
2645,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.3,3 years,247,33
2646,Carpentry,Tiaret - Merine,"(35.371, 1.315)",4.1,4 years,265,52
2647,Home Appliance Repair,Biskra - El Hassi,"(34.85, 5.72)",3.6,7 years,171,82
2648,Plumbing,Oran - El Hassi,"(35.72, -0.63)",4.1,10 years,235,96
2649,Event Planning,Constantine - Ziadia,"(36.365, 6.613)",4.7,8 years,272,91
2650,Babysitting & Childcare,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.4,10 years,207,107
2651,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",3.6,6 years,255,94
2652,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",4.8,8 years,238,98
2653,Pest Control,Biskra - El Hassi,"(34.85, 5.72)",4.4,5 years,163,73
2654,Housekeeping / Cleaning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.9,7 years,225,54
2655,Housekeeping / Cleaning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",5.0,1 years,214,50
2656,Electrical Services,Oran - El Hassi,"(35.72, -0.63)",4.7,9 years,234,96
2657,Home Appliance Repair,Adrar - Timimoun,"(27.46, 0.286)",3.9,6 years,126,66
2658,Auto Repair,Annaba - El Hadjar,"(36.862, 7.76)",4.2,7 years,177,81
2659,Home Appliance Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.3,5 years,240,65
2660,Auto Repair,Chlef - Tacheta,"(36.153, 1.333)",3.6,5 years,162,73
2661,Personal Care (Home Services),Medea - Bordj Menaiel,"(36.267, 2.741)",4.0,7 years,223,104
2662,Auto Repair,Constantine - Ziadia,"(36.365, 6.613)",4.6,7 years,183,57
2663,Housekeeping / Cleaning,Biskra - El Hassi,"(34.85, 5.72)",4.5,10 years,245,98
2664,Plastering & Tiling,Blida - Chrea,"(36.482, 2.831)",4.6,7 years,172,54
2665,Auto Repair,Blida - Chrea,"(36.482, 2.831)",4.2,7 years,263,91
2666,Personal Care (Home Services),Oran - El Hassi,"(35.72, -0.63)",4.7,3 years,255,43
2667,Housekeeping / Cleaning,Chlef - Tacheta,"(36.153, 1.333)",4.3,3 years,169,54
2668,Pest Control,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.7,9 years,179,100
2669,Babysitting & Childcare,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.6,10 years,301,92
2670,Personal Care (Home Services),Constantine - Ziadia,"(36.365, 6.613)",4.2,7 years,226,75
2671,Plumbing,Chlef - Tacheta,"(36.153, 1.333)",4.9,2 years,163,33
2672,Event Planning,Blida - Chrea,"(36.482, 2.831)",4.2,6 years,160,48
2673,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.3,2 years,153,58
2674,Plastering & Tiling,Tiaret - Merine,"(35.371, 1.315)",4.5,9 years,189,65
2675,Home Appliance Repair,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.9,10 years,191,74
2676,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",5.0,10 years,266,72
2677,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.9,4 years,140,48
2678,Auto Repair,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.5,7 years,237,54
2679,Housekeeping / Cleaning,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.0,6 years,188,89
2680,Tutoring & Educational,Medea - Bordj Menaiel,"(36.267, 2.741)",3.9,4 years,239,41
2681,Pest Control,Illizi - Djanet,"(26.269, 9.484)",4.8,6 years,288,58
2682,Painting & Renovation,Skikda - La Cloche,"(36.866, 6.906)",4.8,1 years,232,26
2683,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.5,6 years,191,72
2684,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",4.5,5 years,192,65
2685,Personal Care (Home Services),Algiers - Sidi Abdallah,"(36.745, 3.25)",3.8,4 years,220,58
2686,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",5.0,6 years,245,59
2687,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",3.6,2 years,79,59
2688,Carpentry,Bejaia - Tizi Rached,"(36.761, 5.748)",4.4,9 years,270,95
2689,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.3,2 years,151,35
2690,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",4.5,1 years,165,41
2691,Plastering & Tiling,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.6,9 years,184,67
2692,Painting & Renovation,Batna - Aïn Touta,"(35.552, 5.804)",4.6,6 years,116,93
2693,Tutoring & Educational,Oran - El Hassi,"(35.72, -0.63)",4.6,9 years,192,106
2694,Home Appliance Repair,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.9,10 years,300,76
2695,Electrical Services,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.3,3 years,193,78
2696,Personal Care (Home Services),Setif - Belkhir,"(36.185, 5.404)",4.7,6 years,133,60
2697,Home Appliance Repair,Blida - Chrea,"(36.482, 2.831)",4.8,10 years,268,103
2698,Personal Care (Home Services),Setif - Belkhir,"(36.185, 5.404)",4.3,10 years,333,81
2699,Tailoring & Alteration,El Oued - Guemar,"(33.133, 6.9)",3.6,2 years,253,39
2700,Painting & Renovation,Tiaret - Merine,"(35.371, 1.315)",4.2,7 years,225,102
2701,Plumbing,Chlef - Tacheta,"(36.153, 1.333)",4.5,5 years,205,77
2702,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.7,4 years,217,44
2703,Babysitting & Childcare,Biskra - El Hassi,"(34.85, 5.72)",4.9,9 years,217,91
2704,Plumbing,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.6,3 years,125,63
2705,Tailoring & Alteration,Medea - Bordj Menaiel,"(36.267, 2.741)",4.8,7 years,149,84
2706,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.6,6 years,292,80
2707,Event Planning,Oran - El Hassi,"(35.72, -0.63)",4.9,9 years,299,73
2708,Electrical Services,Batna - Aïn Touta,"(35.552, 5.804)",4.7,9 years,308,93
2709,Electrical Services,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.6,8 years,309,81
2710,Carpentry,Batna - Aïn Touta,"(35.552, 5.804)",4.2,8 years,234,93
2711,Carpentry,Annaba - El Hadjar,"(36.862, 7.76)",3.5,5 years,208,61
2712,Personal Care (Home Services),Biskra - El Hassi,"(34.85, 5.72)",4.5,6 years,217,54
2713,Housekeeping / Cleaning,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.9,6 years,268,78
2714,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",3.6,10 years,291,98
2715,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",3.7,9 years,321,111
2716,Pest Control,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.8,2 years,234,52
2717,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",4.0,1 years,203,40
2718,Babysitting & Childcare,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.9,5 years,213,57
2719,Plumbing,Blida - Chrea,"(36.482, 2.831)",4.8,6 years,177,98
2720,Painting & Renovation,Adrar - Timimoun,"(27.46, 0.286)",3.8,8 years,181,61
2721,Auto Repair,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.8,9 years,259,75
2722,Carpentry,Adrar - Timimoun,"(27.46, 0.286)",3.8,2 years,177,36
2723,Housekeeping / Cleaning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.2,7 years,196,78
2724,Event Planning,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.9,9 years,284,79
2725,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.7,7 years,248,81
2726,Auto Repair,El Oued - Guemar,"(33.133, 6.9)",4.7,6 years,184,81
2727,Babysitting & Childcare,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.8,2 years,181,57
2728,Carpentry,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.2,2 years,131,32
2729,Auto Repair,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.6,7 years,261,77
2730,Home Appliance Repair,Skikda - La Cloche,"(36.866, 6.906)",4.8,10 years,245,115
2731,Event Planning,Setif - Belkhir,"(36.185, 5.404)",3.5,10 years,292,88
2732,Pest Control,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.5,5 years,227,70
2733,Electrical Services,Illizi - Djanet,"(26.269, 9.484)",4.6,8 years,261,76
2734,Tailoring & Alteration,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.9,1 years,123,42
2735,Plastering & Tiling,Annaba - El Hadjar,"(36.862, 7.76)",4.8,5 years,240,55
2736,Carpentry,Chlef - Tacheta,"(36.153, 1.333)",4.1,9 years,194,102
2737,Carpentry,Skikda - La Cloche,"(36.866, 6.906)",4.9,5 years,267,49
2738,Plumbing,Batna - Aïn Touta,"(35.552, 5.804)",4.7,3 years,218,67
2739,Babysitting & Childcare,Tiaret - Merine,"(35.371, 1.315)",4.5,8 years,294,59
2740,Tailoring & Alteration,Skikda - La Cloche,"(36.866, 6.906)",4.6,6 years,198,57
2741,Plastering & Tiling,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.8,5 years,286,48
2742,Personal Care (Home Services),Bejaia - Tizi Rached,"(36.761, 5.748)",4.9,10 years,341,90
2743,Auto Repair,Setif - Belkhir,"(36.185, 5.404)",4.0,5 years,188,81
2744,Tailoring & Alteration,Skikda - La Cloche,"(36.866, 6.906)",4.1,1 years,213,61
2745,Tailoring & Alteration,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.7,5 years,216,54
2746,Carpentry,Adrar - Timimoun,"(27.46, 0.286)",4.8,3 years,162,80
2747,Event Planning,Illizi - Djanet,"(26.269, 9.484)",4.8,9 years,180,70
2748,Tailoring & Alteration,Medea - Bordj Menaiel,"(36.267, 2.741)",4.2,1 years,90,68
2749,Babysitting & Childcare,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.1,6 years,158,58
2750,Painting & Renovation,Medea - Bordj Menaiel,"(36.267, 2.741)",4.4,6 years,222,83
2751,Personal Care (Home Services),M'sila - Ksar El Hirane,"(35.45, 4.52)",4.0,7 years,213,53
2752,Electrical Services,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.0,5 years,153,81
2753,Babysitting & Childcare,Adrar - Timimoun,"(27.46, 0.286)",4.5,8 years,149,71
2754,Plumbing,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.0,7 years,195,62
2755,Plastering & Tiling,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.6,5 years,221,63
2756,Carpentry,Oran - El Hassi,"(35.72, -0.63)",3.7,4 years,289,70
2757,Plumbing,El Oued - Guemar,"(33.133, 6.9)",4.8,4 years,194,48
2758,Pest Control,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,8 years,264,71
2759,Home Appliance Repair,Annaba - El Hadjar,"(36.862, 7.76)",4.8,3 years,154,52
2760,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",4.4,3 years,190,48
2761,Painting & Renovation,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.5,2 years,161,44
2762,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",4.3,5 years,186,53
2763,Babysitting & Childcare,Chlef - Tacheta,"(36.153, 1.333)",3.6,6 years,245,77
2764,Home Appliance Repair,Constantine - Ziadia,"(36.365, 6.613)",4.4,4 years,165,71
2765,Event Planning,Constantine - Ziadia,"(36.365, 6.613)",4.4,6 years,259,88
2766,Housekeeping / Cleaning,El Oued - Guemar,"(33.133, 6.9)",4.7,2 years,106,63
2767,Painting & Renovation,Medea - Bordj Menaiel,"(36.267, 2.741)",3.7,9 years,202,75
2768,Tailoring & Alteration,Annaba - El Hadjar,"(36.862, 7.76)",4.1,7 years,195,77
2769,Pest Control,Chlef - Tacheta,"(36.153, 1.333)",3.9,5 years,188,63
2770,Plastering & Tiling,Chlef - Tacheta,"(36.153, 1.333)",4.5,1 years,175,52
2771,Electrical Services,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,7 years,194,102
2772,Housekeeping / Cleaning,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,3 years,206,44
2773,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",4.4,2 years,182,25
2774,Personal Care (Home Services),Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,9 years,195,93
2775,Tutoring & Educational,Oran - El Hassi,"(35.72, -0.63)",3.9,2 years,190,52
2776,Auto Repair,Medea - Bordj Menaiel,"(36.267, 2.741)",4.4,8 years,233,101
2777,Babysitting & Childcare,Skikda - La Cloche,"(36.866, 6.906)",3.8,4 years,167,51
2778,Plumbing,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.7,10 years,275,75
2779,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",4.1,5 years,243,73
2780,Electrical Services,Blida - Chrea,"(36.482, 2.831)",4.3,2 years,178,51
2781,Electrical Services,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.6,7 years,244,81
2782,Carpentry,Constantine - Ziadia,"(36.365, 6.613)",4.5,1 years,128,24
2783,Painting & Renovation,Blida - Chrea,"(36.482, 2.831)",4.0,8 years,190,65
2784,Home Appliance Repair,Annaba - El Hadjar,"(36.862, 7.76)",4.4,2 years,123,45
2785,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.8,7 years,233,66
2786,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",4.7,2 years,170,35
2787,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",4.2,7 years,247,64
2788,Home Appliance Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",4.4,2 years,238,33
2789,Auto Repair,Constantine - Ziadia,"(36.365, 6.613)",3.6,4 years,204,77
2790,Babysitting & Childcare,Setif - Belkhir,"(36.185, 5.404)",3.5,7 years,272,75
2791,Tutoring & Educational,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.2,9 years,244,96
2792,Personal Care (Home Services),Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.0,9 years,271,86
2793,Auto Repair,Chlef - Tacheta,"(36.153, 1.333)",4.6,7 years,314,49
2794,Painting & Renovation,Constantine - Ziadia,"(36.365, 6.613)",3.9,9 years,177,93
2795,Tutoring & Educational,Medea - Bordj Menaiel,"(36.267, 2.741)",5.0,8 years,265,74
2796,Plumbing,Oran - El Hassi,"(35.72, -0.63)",4.1,1 years,105,60
2797,Auto Repair,Constantine - Ziadia,"(36.365, 6.613)",3.6,9 years,201,101
2798,Housekeeping / Cleaning,Oran - El Hassi,"(35.72, -0.63)",4.9,6 years,160,77
